# DRO_SourceID DetLink DetSlot DetCrate DetID DRO_Host DRO_Card DRO_SLR DRO_Link
1821 0 9 151 3 pc-tbed-tpu-07012 1 0 9
1822 0 10 151 3 pc-tbed-tpu-07012 1 0 10
1823 0 11 151 3 pc-tbed-tpu-07012 1 0 11
1824 0 0 152 3 pc-tbed-tpu-07013 0 0 0
1825 0 1 152 3 pc-tbed-tpu-07013 0 0 1
1826 0 2 152 3 pc-tbed-tpu-07013 0 0 2
1827 0 3 152 3 pc-tbed-tpu-07013 0 0 3
1828 0 4 152 3 pc-tbed-tpu-07013 0 0 4
1829 0 5 152 3 pc-tbed-tpu-07013 0 0 5
1830 0 6 152 3 pc-tbed-tpu-07013 0 0 6
1831 0 7 152 3 pc-tbed-tpu-07013 0 0 7
1832 0 8 152 3 pc-tbed-tpu-07013 0 0 8
1833 0 9 152 3 pc-tbed-tpu-07013 0 0 9
1834 0 10 152 3 pc-tbed-tpu-07013 0 0 10
1835 0 11 152 3 pc-tbed-tpu-07013 0 0 11
1836 0 0 153 3 pc-tbed-tpu-07013 1 0 0
1837 0 1 153 3 pc-tbed-tpu-07013 1 0 1
1838 0 2 153 3 pc-tbed-tpu-07013 1 0 2
1839 0 3 153 3 pc-tbed-tpu-07013 1 0 3
1840 0 4 153 3 pc-tbed-tpu-07013 1 0 4
1841 0 5 153 3 pc-tbed-tpu-07013 1 0 5
1842 0 6 153 3 pc-tbed-tpu-07013 1 0 6
1843 0 7 153 3 pc-tbed-tpu-07013 1 0 7
1844 0 8 153 3 pc-tbed-tpu-07013 1 0 8
1845 0 9 153 3 pc-tbed-tpu-07013 1 0 9
1846 0 10 153 3 pc-tbed-tpu-07013 1 0 10
1847 0 11 153 3 pc-tbed-tpu-07013 1 0 11
1848 0 0 154 3 pc-tbed-tpu-07014 0 0 0
1849 0 1 154 3 pc-tbed-tpu-07014 0 0 1
1850 0 2 154 3 pc-tbed-tpu-07014 0 0 2
1851 0 3 154 3 pc-tbed-tpu-07014 0 0 3
1852 0 4 154 3 pc-tbed-tpu-07014 0 0 4
1853 0 5 154 3 pc-tbed-tpu-07014 0 0 5
1854 0 6 154 3 pc-tbed-tpu-07014 0 0 6
1855 0 7 154 3 pc-tbed-tpu-07014 0 0 7
1856 0 8 154 3 pc-tbed-tpu-07014 0 0 8
1857 0 9 154 3 pc-tbed-tpu-07014 0 0 9
1858 0 10 154 3 pc-tbed-tpu-07014 0 0 10
1859 0 11 154 3 pc-tbed-tpu-07014 0 0 11
1860 0 0 155 3 pc-tbed-tpu-07014 1 0 0
1861 0 1 155 3 pc-tbed-tpu-07014 1 0 1
1862 0 2 155 3 pc-tbed-tpu-07014 1 0 2
1863 0 3 155 3 pc-tbed-tpu-07014 1 0 3
1864 0 4 155 3 pc-tbed-tpu-07014 1 0 4
1865 0 5 155 3 pc-tbed-tpu-07014 1 0 5
1866 0 6 155 3 pc-tbed-tpu-07014 1 0 6
1867 0 7 155 3 pc-tbed-tpu-07014 1 0 7
1868 0 8 155 3 pc-tbed-tpu-07014 1 0 8
1869 0 9 155 3 pc-tbed-tpu-07014 1 0 9
1870 0 10 155 3 pc-tbed-tpu-07014 1 0 10
1871 0 11 155 3 pc-tbed-tpu-07014 1 0 11
1872 0 0 156 3 pc-tbed-tpu-07015 0 0 0
1873 0 1 156 3 pc-tbed-tpu-07015 0 0 1
1874 0 2 156 3 pc-tbed-tpu-07015 0 0 2
1875 0 3 156 3 pc-tbed-tpu-07015 0 0 3
1876 0 4 156 3 pc-tbed-tpu-07015 0 0 4
1877 0 5 156 3 pc-tbed-tpu-07015 0 0 5
1878 0 6 156 3 pc-tbed-tpu-07015 0 0 6
1879 0 7 156 3 pc-tbed-tpu-07015 0 0 7
1880 0 8 156 3 pc-tbed-tpu-07015 0 0 8
1881 0 9 156 3 pc-tbed-tpu-07015 0 0 9
1882 0 10 156 3 pc-tbed-tpu-07015 0 0 10
1883 0 11 156 3 pc-tbed-tpu-07015 0 0 11
1884 0 0 157 3 pc-tbed-tpu-07015 1 0 0
1885 0 1 157 3 pc-tbed-tpu-07015 1 0 1
1886 0 2 157 3 pc-tbed-tpu-07015 1 0 2
1887 0 3 157 3 pc-tbed-tpu-07015 1 0 3
1888 0 4 157 3 pc-tbed-tpu-07015 1 0 4
1889 0 5 157 3 pc-tbed-tpu-07015 1 0 5
1890 0 6 157 3 pc-tbed-tpu-07015 1 0 6
1891 0 7 157 3 pc-tbed-tpu-07015 1 0 7
1892 0 8 157 3 pc-tbed-tpu-07015 1 0 8
1893 0 9 157 3 pc-tbed-tpu-07015 1 0 9
1894 0 10 157 3 pc-tbed-tpu-07015 1 0 10
1895 0 11 157 3 pc-tbed-tpu-07015 1 0 11
1896 0 0 158 3 pc-tbed-tpu-07016 0 0 0
1897 0 1 158 3 pc-tbed-tpu-07016 0 0 1
1898 0 2 158 3 pc-tbed-tpu-07016 0 0 2
1899 0 3 158 3 pc-tbed-tpu-07016 0 0 3
1900 0 4 158 3 pc-tbed-tpu-07016 0 0 4
1901 0 5 158 3 pc-tbed-tpu-07016 0 0 5
1902 0 6 158 3 pc-tbed-tpu-07016 0 0 6
1903 0 7 158 3 pc-tbed-tpu-07016 0 0 7
1904 0 8 158 3 pc-tbed-tpu-07016 0 0 8
1905 0 9 158 3 pc-tbed-tpu-07016 0 0 9
1906 0 10 158 3 pc-tbed-tpu-07016 0 0 10
1907 0 11 158 3 pc-tbed-tpu-07016 0 0 11
1908 0 0 159 3 pc-tbed-tpu-07016 1 0 0
1909 0 1 159 3 pc-tbed-tpu-07016 1 0 1
1910 0 2 159 3 pc-tbed-tpu-07016 1 0 2
1911 0 3 159 3 pc-tbed-tpu-07016 1 0 3
1912 0 4 159 3 pc-tbed-tpu-07016 1 0 4
1913 0 5 159 3 pc-tbed-tpu-07016 1 0 5
1914 0 6 159 3 pc-tbed-tpu-07016 1 0 6
1915 0 7 159 3 pc-tbed-tpu-07016 1 0 7
1916 0 8 159 3 pc-tbed-tpu-07016 1 0 8
1917 0 9 159 3 pc-tbed-tpu-07016 1 0 9
1918 0 10 159 3 pc-tbed-tpu-07016 1 0 10
1919 0 11 159 3 pc-tbed-tpu-07016 1 0 11
1920 0 0 160 3 pc-tbed-tpu-07017 0 0 0
1921 0 1 160 3 pc-tbed-tpu-07017 0 0 1
1922 0 2 160 3 pc-tbed-tpu-07017 0 0 2
1923 0 3 160 3 pc-tbed-tpu-07017 0 0 3
1924 0 4 160 3 pc-tbed-tpu-07017 0 0 4
1925 0 5 160 3 pc-tbed-tpu-07017 0 0 5
1926 0 6 160 3 pc-tbed-tpu-07017 0 0 6
1927 0 7 160 3 pc-tbed-tpu-07017 0 0 7
1928 0 8 160 3 pc-tbed-tpu-07017 0 0 8
1929 0 9 160 3 pc-tbed-tpu-07017 0 0 9
1930 0 10 160 3 pc-tbed-tpu-07017 0 0 10
1931 0 11 160 3 pc-tbed-tpu-07017 0 0 11
1932 0 0 161 3 pc-tbed-tpu-07017 1 0 0
1933 0 1 161 3 pc-tbed-tpu-07017 1 0 1
1934 0 2 161 3 pc-tbed-tpu-07017 1 0 2
1935 0 3 161 3 pc-tbed-tpu-07017 1 0 3
1936 0 4 161 3 pc-tbed-tpu-07017 1 0 4
1937 0 5 161 3 pc-tbed-tpu-07017 1 0 5
1938 0 6 161 3 pc-tbed-tpu-07017 1 0 6
1939 0 7 161 3 pc-tbed-tpu-07017 1 0 7
1940 0 8 161 3 pc-tbed-tpu-07017 1 0 8
1941 0 9 161 3 pc-tbed-tpu-07017 1 0 9
1942 0 10 161 3 pc-tbed-tpu-07017 1 0 10
1943 0 11 161 3 pc-tbed-tpu-07017 1 0 11
1944 0 0 162 3 pc-tbed-tpu-07018 0 0 0
1945 0 1 162 3 pc-tbed-tpu-07018 0 0 1
1946 0 2 162 3 pc-tbed-tpu-07018 0 0 2
1947 0 3 162 3 pc-tbed-tpu-07018 0 0 3
1948 0 4 162 3 pc-tbed-tpu-07018 0 0 4
1949 0 5 162 3 pc-tbed-tpu-07018 0 0 5
1950 0 6 162 3 pc-tbed-tpu-07018 0 0 6
1951 0 7 162 3 pc-tbed-tpu-07018 0 0 7
1952 0 8 162 3 pc-tbed-tpu-07018 0 0 8
1953 0 9 162 3 pc-tbed-tpu-07018 0 0 9
1954 0 10 162 3 pc-tbed-tpu-07018 0 0 10
1955 0 11 162 3 pc-tbed-tpu-07018 0 0 11
1956 0 0 163 3 pc-tbed-tpu-07018 1 0 0
1957 0 1 163 3 pc-tbed-tpu-07018 1 0 1
1958 0 2 163 3 pc-tbed-tpu-07018 1 0 2
1959 0 3 163 3 pc-tbed-tpu-07018 1 0 3
1960 0 4 163 3 pc-tbed-tpu-07018 1 0 4
1961 0 5 163 3 pc-tbed-tpu-07018 1 0 5
1962 0 6 163 3 pc-tbed-tpu-07018 1 0 6
1963 0 7 163 3 pc-tbed-tpu-07018 1 0 7
1964 0 8 163 3 pc-tbed-tpu-07018 1 0 8
1965 0 9 163 3 pc-tbed-tpu-07018 1 0 9
1966 0 10 163 3 pc-tbed-tpu-07018 1 0 10
1967 0 11 163 3 pc-tbed-tpu-07018 1 0 11
1968 0 0 164 3 pc-tbed-tpu-07019 0 0 0
1969 0 1 164 3 pc-tbed-tpu-07019 0 0 1
1970 0 2 164 3 pc-tbed-tpu-07019 0 0 2
1971 0 3 164 3 pc-tbed-tpu-07019 0 0 3
1972 0 4 164 3 pc-tbed-tpu-07019 0 0 4
1973 0 5 164 3 pc-tbed-tpu-07019 0 0 5
1974 0 6 164 3 pc-tbed-tpu-07019 0 0 6
1975 0 7 164 3 pc-tbed-tpu-07019 0 0 7
1976 0 8 164 3 pc-tbed-tpu-07019 0 0 8
1977 0 9 164 3 pc-tbed-tpu-07019 0 0 9
1978 0 10 164 3 pc-tbed-tpu-07019 0 0 10
1979 0 11 164 3 pc-tbed-tpu-07019 0 0 11
1980 0 0 165 3 pc-tbed-tpu-07019 1 0 0
1981 0 1 165 3 pc-tbed-tpu-07019 1 0 1
1982 0 2 165 3 pc-tbed-tpu-07019 1 0 2
1983 0 3 165 3 pc-tbed-tpu-07019 1 0 3
1984 0 4 165 3 pc-tbed-tpu-07019 1 0 4
1985 0 5 165 3 pc-tbed-tpu-07019 1 0 5
1986 0 6 165 3 pc-tbed-tpu-07019 1 0 6
1987 0 7 165 3 pc-tbed-tpu-07019 1 0 7
1988 0 8 165 3 pc-tbed-tpu-07019 1 0 8
1989 0 9 165 3 pc-tbed-tpu-07019 1 0 9
1990 0 10 165 3 pc-tbed-tpu-07019 1 0 10
1991 0 11 165 3 pc-tbed-tpu-07019 1 0 11
1992 0 0 166 3 pc-tbed-tpu-07020 0 0 0
1993 0 1 166 3 pc-tbed-tpu-07020 0 0 1
1994 0 2 166 3 pc-tbed-tpu-07020 0 0 2
1995 0 3 166 3 pc-tbed-tpu-07020 0 0 3
1996 0 4 166 3 pc-tbed-tpu-07020 0 0 4
1997 0 5 166 3 pc-tbed-tpu-07020 0 0 5
1998 0 6 166 3 pc-tbed-tpu-07020 0 0 6
1999 0 7 166 3 pc-tbed-tpu-07020 0 0 7
2000 0 8 166 3 pc-tbed-tpu-07020 0 0 8
2001 0 9 166 3 pc-tbed-tpu-07020 0 0 9
2002 0 10 166 3 pc-tbed-tpu-07020 0 0 10
2003 0 11 166 3 pc-tbed-tpu-07020 0 0 11
2004 0 0 167 3 pc-tbed-tpu-07020 1 0 0
2005 0 1 167 3 pc-tbed-tpu-07020 1 0 1
2006 0 2 167 3 pc-tbed-tpu-07020 1 0 2
2007 0 3 167 3 pc-tbed-tpu-07020 1 0 3
2008 0 4 167 3 pc-tbed-tpu-07020 1 0 4
2009 0 5 167 3 pc-tbed-tpu-07020 1 0 5
2010 0 6 167 3 pc-tbed-tpu-07020 1 0 6
2011 0 7 167 3 pc-tbed-tpu-07020 1 0 7
2012 0 8 167 3 pc-tbed-tpu-07020 1 0 8
2013 0 9 167 3 pc-tbed-tpu-07020 1 0 9
2014 0 10 167 3 pc-tbed-tpu-07020 1 0 10
2015 0 11 167 3 pc-tbed-tpu-07020 1 0 11
2016 0 0 168 3 pc-tbed-tpu-07021 0 0 0
2017 0 1 168 3 pc-tbed-tpu-07021 0 0 1
2018 0 2 168 3 pc-tbed-tpu-07021 0 0 2
2019 0 3 168 3 pc-tbed-tpu-07021 0 0 3
2020 0 4 168 3 pc-tbed-tpu-07021 0 0 4
2021 0 5 168 3 pc-tbed-tpu-07021 0 0 5
2022 0 6 168 3 pc-tbed-tpu-07021 0 0 6
2023 0 7 168 3 pc-tbed-tpu-07021 0 0 7
2024 0 8 168 3 pc-tbed-tpu-07021 0 0 8
2025 0 9 168 3 pc-tbed-tpu-07021 0 0 9
2026 0 10 168 3 pc-tbed-tpu-07021 0 0 10
2027 0 11 168 3 pc-tbed-tpu-07021 0 0 11
2028 0 0 169 3 pc-tbed-tpu-07021 1 0 0
2029 0 1 169 3 pc-tbed-tpu-07021 1 0 1
2030 0 2 169 3 pc-tbed-tpu-07021 1 0 2
2031 0 3 169 3 pc-tbed-tpu-07021 1 0 3
2032 0 4 169 3 pc-tbed-tpu-07021 1 0 4
2033 0 5 169 3 pc-tbed-tpu-07021 1 0 5
2034 0 6 169 3 pc-tbed-tpu-07021 1 0 6
2035 0 7 169 3 pc-tbed-tpu-07021 1 0 7
2036 0 8 169 3 pc-tbed-tpu-07021 1 0 8
2037 0 9 169 3 pc-tbed-tpu-07021 1 0 9
2038 0 10 169 3 pc-tbed-tpu-07021 1 0 10
2039 0 11 169 3 pc-tbed-tpu-07021 1 0 11
2040 0 0 170 3 pc-tbed-tpu-07022 0 0 0
2041 0 1 170 3 pc-tbed-tpu-07022 0 0 1
2042 0 2 170 3 pc-tbed-tpu-07022 0 0 2
2043 0 3 170 3 pc-tbed-tpu-07022 0 0 3
2044 0 4 170 3 pc-tbed-tpu-07022 0 0 4
2045 0 5 170 3 pc-tbed-tpu-07022 0 0 5
2046 0 6 170 3 pc-tbed-tpu-07022 0 0 6
2047 0 7 170 3 pc-tbed-tpu-07022 0 0 7
2048 0 8 170 3 pc-tbed-tpu-07022 0 0 8
2049 0 9 170 3 pc-tbed-tpu-07022 0 0 9
2050 0 10 170 3 pc-tbed-tpu-07022 0 0 10
2051 0 11 170 3 pc-tbed-tpu-07022 0 0 11
2052 0 0 171 3 pc-tbed-tpu-07022 1 0 0
2053 0 1 171 3 pc-tbed-tpu-07022 1 0 1
2054 0 2 171 3 pc-tbed-tpu-07022 1 0 2
2055 0 3 171 3 pc-tbed-tpu-07022 1 0 3
2056 0 4 171 3 pc-tbed-tpu-07022 1 0 4
2057 0 5 171 3 pc-tbed-tpu-07022 1 0 5
2058 0 6 171 3 pc-tbed-tpu-07022 1 0 6
2059 0 7 171 3 pc-tbed-tpu-07022 1 0 7
2060 0 8 171 3 pc-tbed-tpu-07022 1 0 8
2061 0 9 171 3 pc-tbed-tpu-07022 1 0 9
2062 0 10 171 3 pc-tbed-tpu-07022 1 0 10
2063 0 11 171 3 pc-tbed-tpu-07022 1 0 11
2064 0 0 172 3 pc-tbed-tpu-07023 0 0 0
2065 0 1 172 3 pc-tbed-tpu-07023 0 0 1
2066 0 2 172 3 pc-tbed-tpu-07023 0 0 2
2067 0 3 172 3 pc-tbed-tpu-07023 0 0 3
2068 0 4 172 3 pc-tbed-tpu-07023 0 0 4
2069 0 5 172 3 pc-tbed-tpu-07023 0 0 5
2070 0 6 172 3 pc-tbed-tpu-07023 0 0 6
2071 0 7 172 3 pc-tbed-tpu-07023 0 0 7
2072 0 8 172 3 pc-tbed-tpu-07023 0 0 8
2073 0 9 172 3 pc-tbed-tpu-07023 0 0 9
2074 0 10 172 3 pc-tbed-tpu-07023 0 0 10
2075 0 11 172 3 pc-tbed-tpu-07023 0 0 11
2076 0 0 173 3 pc-tbed-tpu-07023 1 0 0
2077 0 1 173 3 pc-tbed-tpu-07023 1 0 1
2078 0 2 173 3 pc-tbed-tpu-07023 1 0 2
2079 0 3 173 3 pc-tbed-tpu-07023 1 0 3
2080 0 4 173 3 pc-tbed-tpu-07023 1 0 4
2081 0 5 173 3 pc-tbed-tpu-07023 1 0 5
2082 0 6 173 3 pc-tbed-tpu-07023 1 0 6
2083 0 7 173 3 pc-tbed-tpu-07023 1 0 7
2084 0 8 173 3 pc-tbed-tpu-07023 1 0 8
2085 0 9 173 3 pc-tbed-tpu-07023 1 0 9
2086 0 10 173 3 pc-tbed-tpu-07023 1 0 10
2087 0 11 173 3 pc-tbed-tpu-07023 1 0 11
2088 0 0 174 3 pc-tbed-tpu-07024 0 0 0
2089 0 1 174 3 pc-tbed-tpu-07024 0 0 1
2090 0 2 174 3 pc-tbed-tpu-07024 0 0 2
2091 0 3 174 3 pc-tbed-tpu-07024 0 0 3
2092 0 4 174 3 pc-tbed-tpu-07024 0 0 4
2093 0 5 174 3 pc-tbed-tpu-07024 0 0 5
2094 0 6 174 3 pc-tbed-tpu-07024 0 0 6
2095 0 7 174 3 pc-tbed-tpu-07024 0 0 7
2096 0 8 174 3 pc-tbed-tpu-07024 0 0 8
2097 0 9 174 3 pc-tbed-tpu-07024 0 0 9
2098 0 10 174 3 pc-tbed-tpu-07024 0 0 10
2099 0 11 174 3 pc-tbed-tpu-07024 0 0 11
2100 0 0 175 3 pc-tbed-tpu-07024 1 0 0
2101 0 1 175 3 pc-tbed-tpu-07024 1 0 1
2102 0 2 175 3 pc-tbed-tpu-07024 1 0 2
2103 0 3 175 3 pc-tbed-tpu-07024 1 0 3
2104 0 4 175 3 pc-tbed-tpu-07024 1 0 4
2105 0 5 175 3 pc-tbed-tpu-07024 1 0 5
2106 0 6 175 3 pc-tbed-tpu-07024 1 0 6
2107 0 7 175 3 pc-tbed-tpu-07024 1 0 7
2108 0 8 175 3 pc-tbed-tpu-07024 1 0 8
2109 0 9 175 3 pc-tbed-tpu-07024 1 0 9
2110 0 10 175 3 pc-tbed-tpu-07024 1 0 10
2111 0 11 175 3 pc-tbed-tpu-07024 1 0 11
2112 0 0 176 3 pc-tbed-tpu-07025 0 0 0
2113 0 1 176 3 pc-tbed-tpu-07025 0 0 1
2114 0 2 176 3 pc-tbed-tpu-07025 0 0 2
2115 0 3 176 3 pc-tbed-tpu-07025 0 0 3
2116 0 4 176 3 pc-tbed-tpu-07025 0 0 4
2117 0 5 176 3 pc-tbed-tpu-07025 0 0 5
2118 0 6 176 3 pc-tbed-tpu-07025 0 0 6
2119 0 7 176 3 pc-tbed-tpu-07025 0 0 7
2120 0 8 176 3 pc-tbed-tpu-07025 0 0 8
2121 0 9 176 3 pc-tbed-tpu-07025 0 0 9
2122 0 10 176 3 pc-tbed-tpu-07025 0 0 10
2123 0 11 176 3 pc-tbed-tpu-07025 0 0 11
2124 0 0 177 3 pc-tbed-tpu-07025 1 0 0
2125 0 1 177 3 pc-tbed-tpu-07025 1 0 1
2126 0 2 177 3 pc-tbed-tpu-07025 1 0 2
2127 0 3 177 3 pc-tbed-tpu-07025 1 0 3
2128 0 4 177 3 pc-tbed-tpu-07025 1 0 4
2129 0 5 177 3 pc-tbed-tpu-07025 1 0 5
2130 0 6 177 3 pc-tbed-tpu-07025 1 0 6
2131 0 7 177 3 pc-tbed-tpu-07025 1 0 7
2132 0 8 177 3 pc-tbed-tpu-07025 1 0 8
2133 0 9 177 3 pc-tbed-tpu-07025 1 0 9
2134 0 10 177 3 pc-tbed-tpu-07025 1 0 10
2135 0 11 177 3 pc-tbed-tpu-07025 1 0 11
2136 0 0 178 3 pc-tbed-tpu-07026 0 0 0
2137 0 1 178 3 pc-tbed-tpu-07026 0 0 1
2138 0 2 178 3 pc-tbed-tpu-07026 0 0 2
2139 0 3 178 3 pc-tbed-tpu-07026 0 0 3
2140 0 4 178 3 pc-tbed-tpu-07026 0 0 4
2141 0 5 178 3 pc-tbed-tpu-07026 0 0 5
2142 0 6 178 3 pc-tbed-tpu-07026 0 0 6
2143 0 7 178 3 pc-tbed-tpu-07026 0 0 7
2144 0 8 178 3 pc-tbed-tpu-07026 0 0 8
2145 0 9 178 3 pc-tbed-tpu-07026 0 0 9
2146 0 10 178 3 pc-tbed-tpu-07026 0 0 10
2147 0 11 178 3 pc-tbed-tpu-07026 0 0 11
2148 0 0 179 3 pc-tbed-tpu-07026 1 0 0
2149 0 1 179 3 pc-tbed-tpu-07026 1 0 1
2150 0 2 179 3 pc-tbed-tpu-07026 1 0 2
2151 0 3 179 3 pc-tbed-tpu-07026 1 0 3
2152 0 4 179 3 pc-tbed-tpu-07026 1 0 4
2153 0 5 179 3 pc-tbed-tpu-07026 1 0 5
2154 0 6 179 3 pc-tbed-tpu-07026 1 0 6
2155 0 7 179 3 pc-tbed-tpu-07026 1 0 7
2156 0 8 179 3 pc-tbed-tpu-07026 1 0 8
2157 0 9 179 3 pc-tbed-tpu-07026 1 0 9
2158 0 10 179 3 pc-tbed-tpu-07026 1 0 10
2159 0 11 179 3 pc-tbed-tpu-07026 1 0 11
2160 0 0 180 3 pc-tbed-tpu-07027 0 0 0
2161 0 1 180 3 pc-tbed-tpu-07027 0 0 1
2162 0 2 180 3 pc-tbed-tpu-07027 0 0 2
2163 0 3 180 3 pc-tbed-tpu-07027 0 0 3
2164 0 4 180 3 pc-tbed-tpu-07027 0 0 4
2165 0 5 180 3 pc-tbed-tpu-07027 0 0 5
2166 0 6 180 3 pc-tbed-tpu-07027 0 0 6
2167 0 7 180 3 pc-tbed-tpu-07027 0 0 7
2168 0 8 180 3 pc-tbed-tpu-07027 0 0 8
2169 0 9 180 3 pc-tbed-tpu-07027 0 0 9
2170 0 10 180 3 pc-tbed-tpu-07027 0 0 10
2171 0 11 180 3 pc-tbed-tpu-07027 0 0 11
2172 0 0 181 3 pc-tbed-tpu-07027 1 0 0
2173 0 1 181 3 pc-tbed-tpu-07027 1 0 1
2174 0 2 181 3 pc-tbed-tpu-07027 1 0 2
2175 0 3 181 3 pc-tbed-tpu-07027 1 0 3
2176 0 4 181 3 pc-tbed-tpu-07027 1 0 4
2177 0 5 181 3 pc-tbed-tpu-07027 1 0 5
2178 0 6 181 3 pc-tbed-tpu-07027 1 0 6
2179 0 7 181 3 pc-tbed-tpu-07027 1 0 7
2180 0 8 181 3 pc-tbed-tpu-07027 1 0 8
2181 0 9 181 3 pc-tbed-tpu-07027 1 0 9
2182 0 10 181 3 pc-tbed-tpu-07027 1 0 10
2183 0 11 181 3 pc-tbed-tpu-07027 1 0 11
2184 0 0 182 3 pc-tbed-tpu-07028 0 0 0
2185 0 1 182 3 pc-tbed-tpu-07028 0 0 1
2186 0 2 182 3 pc-tbed-tpu-07028 0 0 2
2187 0 3 182 3 pc-tbed-tpu-07028 0 0 3
2188 0 4 182 3 pc-tbed-tpu-07028 0 0 4
2189 0 5 182 3 pc-tbed-tpu-07028 0 0 5
2190 0 6 182 3 pc-tbed-tpu-07028 0 0 6
2191 0 7 182 3 pc-tbed-tpu-07028 0 0 7
2192 0 8 182 3 pc-tbed-tpu-07028 0 0 8
2193 0 9 182 3 pc-tbed-tpu-07028 0 0 9
2194 0 10 182 3 pc-tbed-tpu-07028 0 0 10
2195 0 11 182 3 pc-tbed-tpu-07028 0 0 11
2196 0 0 183 3 pc-tbed-tpu-07028 1 0 0
2197 0 1 183 3 pc-tbed-tpu-07028 1 0 1
2198 0 2 183 3 pc-tbed-tpu-07028 1 0 2
2199 0 3 183 3 pc-tbed-tpu-07028 1 0 3
2200 0 4 183 3 pc-tbed-tpu-07028 1 0 4
2201 0 5 183 3 pc-tbed-tpu-07028 1 0 5
2202 0 6 183 3 pc-tbed-tpu-07028 1 0 6
2203 0 7 183 3 pc-tbed-tpu-07028 1 0 7
2204 0 8 183 3 pc-tbed-tpu-07028 1 0 8
2205 0 9 183 3 pc-tbed-tpu-07028 1 0 9
2206 0 10 183 3 pc-tbed-tpu-07028 1 0 10
2207 0 11 183 3 pc-tbed-tpu-07028 1 0 11
2208 0 0 184 3 pc-tbed-tpu-07029 0 0 0
2209 0 1 184 3 pc-tbed-tpu-07029 0 0 1
2210 0 2 184 3 pc-tbed-tpu-07029 0 0 2
2211 0 3 184 3 pc-tbed-tpu-07029 0 0 3
2212 0 4 184 3 pc-tbed-tpu-07029 0 0 4
2213 0 5 184 3 pc-tbed-tpu-07029 0 0 5
2214 0 6 184 3 pc-tbed-tpu-07029 0 0 6
2215 0 7 184 3 pc-tbed-tpu-07029 0 0 7
2216 0 8 184 3 pc-tbed-tpu-07029 0 0 8
2217 0 9 184 3 pc-tbed-tpu-07029 0 0 9
2218 0 10 184 3 pc-tbed-tpu-07029 0 0 10
2219 0 11 184 3 pc-tbed-tpu-07029 0 0 11
2220 0 0 185 3 pc-tbed-tpu-07029 1 0 0
2221 0 1 185 3 pc-tbed-tpu-07029 1 0 1
2222 0 2 185 3 pc-tbed-tpu-07029 1 0 2
2223 0 3 185 3 pc-tbed-tpu-07029 1 0 3
2224 0 4 185 3 pc-tbed-tpu-07029 1 0 4
2225 0 5 185 3 pc-tbed-tpu-07029 1 0 5
2226 0 6 185 3 pc-tbed-tpu-07029 1 0 6
2227 0 7 185 3 pc-tbed-tpu-07029 1 0 7
2228 0 8 185 3 pc-tbed-tpu-07029 1 0 8
2229 0 9 185 3 pc-tbed-tpu-07029 1 0 9
2230 0 10 185 3 pc-tbed-tpu-07029 1 0 10
2231 0 11 185 3 pc-tbed-tpu-07029 1 0 11
2232 0 0 186 3 pc-tbed-tpu-07030 0 0 0
2233 0 1 186 3 pc-tbed-tpu-07030 0 0 1
2234 0 2 186 3 pc-tbed-tpu-07030 0 0 2
2235 0 3 186 3 pc-tbed-tpu-07030 0 0 3
2236 0 4 186 3 pc-tbed-tpu-07030 0 0 4
2237 0 5 186 3 pc-tbed-tpu-07030 0 0 5
2238 0 6 186 3 pc-tbed-tpu-07030 0 0 6
2239 0 7 186 3 pc-tbed-tpu-07030 0 0 7
2240 0 8 186 3 pc-tbed-tpu-07030 0 0 8
2241 0 9 186 3 pc-tbed-tpu-07030 0 0 9
2242 0 10 186 3 pc-tbed-tpu-07030 0 0 10
2243 0 11 186 3 pc-tbed-tpu-07030 0 0 11
2244 0 0 187 3 pc-tbed-tpu-07030 1 0 0
2245 0 1 187 3 pc-tbed-tpu-07030 1 0 1
2246 0 2 187 3 pc-tbed-tpu-07030 1 0 2
2247 0 3 187 3 pc-tbed-tpu-07030 1 0 3
2248 0 4 187 3 pc-tbed-tpu-07030 1 0 4
2249 0 5 187 3 pc-tbed-tpu-07030 1 0 5
2250 0 6 187 3 pc-tbed-tpu-07030 1 0 6
2251 0 7 187 3 pc-tbed-tpu-07030 1 0 7
2252 0 8 187 3 pc-tbed-tpu-07030 1 0 8
2253 0 9 187 3 pc-tbed-tpu-07030 1 0 9
2254 0 10 187 3 pc-tbed-tpu-07030 1 0 10
2255 0 11 187 3 pc-tbed-tpu-07030 1 0 11
2256 0 0 188 3 pc-tbed-tpu-07031 0 0 0
2257 0 1 188 3 pc-tbed-tpu-07031 0 0 1
2258 0 2 188 3 pc-tbed-tpu-07031 0 0 2
2259 0 3 188 3 pc-tbed-tpu-07031 0 0 3
2260 0 4 188 3 pc-tbed-tpu-07031 0 0 4
2261 0 5 188 3 pc-tbed-tpu-07031 0 0 5
2262 0 6 188 3 pc-tbed-tpu-07031 0 0 6
2263 0 7 188 3 pc-tbed-tpu-07031 0 0 7
2264 0 8 188 3 pc-tbed-tpu-07031 0 0 8
2265 0 9 188 3 pc-tbed-tpu-07031 0 0 9
2266 0 10 188 3 pc-tbed-tpu-07031 0 0 10
2267 0 11 188 3 pc-tbed-tpu-07031 0 0 11
2268 0 0 189 3 pc-tbed-tpu-07031 1 0 0
2269 0 1 189 3 pc-tbed-tpu-07031 1 0 1
